,S&P 500 return,iShares Global Tech ETF return,iShares Global Healthcare ETF return,FTSE 100 return,ESTX 50 PR.EUR return,Nikkei 225 return,iShares MSCI Emerging Markets ETF return,U.S. Treasury Bond Futures return,ASI Asia Pacific ex-Japan Tracker Fund return,Alphabet Inc. return,Facebook Inc. return,Microsoft Corporation return,Snap Inc. return,Spotify Technology S.A. return,"Netflix, Inc. return",Apple Inc. return,"Datadog, Inc return",MSCI World ESG Leaders return,Lyxor Core FTSE Actuaries UK Gilts 0-5Y return
2018-11-27,0.0032616922552592964,0.00045840759080606475,0.004494677543437797,-0.002714624502558438,-0.001982544599827607,0.006436841692646134,0.006959956827007785,0.0008942544153811571,0.0,-0.004014763231746321,-0.010118822036998876,0.0062927719714682695,-0.01538461538461533,0.005434782608695565,0.019890648124677668,-0.002176251757698422,0.0,0.0,0.0001066816038699514
2018-11-28,0.022973979573244874,0.03365417134631521,0.021710364265093762,-0.0017671481955250368,0.0005906092830600951,0.010232099269294137,0.02394480310125413,0.00022336385972754336,0.0,0.040041693050222094,0.013036999999999965,0.0371477828129787,0.01718749999999991,-0.003675639639639683,0.06008321906606118,0.03845263775727159,0.0,0.0,0.0006403948772679691
2018-11-29,-0.002183108005663237,-0.008614709591398761,0.0014598512085655102,0.004925405096723567,0.0018526943328247558,0.0038589530879193923,-0.00867898023665803,0.0013398838767306742,0.0,0.0019057373098834152,0.014039178635535832,-0.008369379198112648,-0.016897081413210335,0.005208347612545516,0.021581482856850798,-0.00768194299337821,0.0,0.0,-0.00010670861205697157
2018-11-30,0.00817074753438285,0.004089398633513541,0.010689958440715852,-0.008353431595397032,-0.00032450444481590957,0.0039735223897319205,-0.0009724742039977086,0.002899197145405985,0.0,0.005632642400073884,0.013916989453554462,0.006352558762946048,0.01718749999999991,-0.018566507412452915,-0.009073575757575836,-0.005402451743194758,0.0,0.0,-0.00010672000000000459
2018-12-03,0.010941426018481248,0.024816977034087806,0.003846174594576812,0.011776124567154822,0.013192055964763805,0.010008438683685839,0.02020438671087743,0.0044474093840338735,0.0,0.010964611174685501,0.0034136618774363026,0.01082144519547601,-0.02304147465437778,0.03152946064197604,0.014573735459865622,0.03494239952580003,0.0,0.0,0.0006401216471156879
2018-12-04,-0.032364902938788354,-0.03930454430899977,-0.021072935290190498,-0.005607172851934572,-0.008006242657072837,-0.02386333190625356,-0.021236053456529458,0.011512065530219218,0.0,-0.0502608436917964,-0.0223970734253901,-0.031849308212153815,-0.02358490566037741,-0.0439294377843763,-0.051567349703093956,-0.04398878772561343,0.0,0.0,0.0005863539445629673
2018-12-05,0.0,0.0,0.0,-0.01438172848499697,-0.012222303049306271,-0.00529680677177613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005860103350913137
2018-12-06,-0.001522228361661715,-0.0027145035507654125,-0.007827677907857322,-0.03145131513956001,-0.03311782111934636,-0.019056738299645715,-0.00926393680314952,0.00700372072663602,0.0,0.017043865667163427,0.01232518006435357,0.006174117580810545,-0.03864734299516914,0.017323434944237937,0.027421706157999992,-0.011149357450307984,0.0,0.0,0.0010127398720680691
2018-12-07,-0.02332011874948936,-0.030719583200536915,-0.019230819282880285,0.011038021347872906,0.004133399950055017,0.008234754128928712,-0.01870059490158782,0.0010867202782003371,0.0,-0.030082457310685706,-0.01582759378974463,-0.04002221569899378,-0.028475711892797295,-0.011108704069155872,-0.06271206761326231,-0.03565695815028358,0.0,0.0,-0.00047920552101843317
2018-12-10,0.0017621541550396636,0.013506364668584236,0.0013408258410920748,-0.008350437022419,-0.013581700557500076,-0.021181164840687883,-0.01053165175311821,0.0008684324793746256,0.0,0.0028652811419014323,0.03223699653961587,0.026426231546848644,-0.022413793103448265,-0.03340481166809284,0.01719844890255451,0.00658781114810969,0.0,0.0,0.0017048481619605926
2018-12-11,-0.00035634639398196555,0.0005276678758256992,0.0011715243859513613,0.012705482704753246,0.012704741522858054,-0.0033686217394377493,0.0076026771431476625,-0.0019522776572667988,0.0,0.011735799552639037,0.0016214028217946819,0.009294640862740122,0.014109347442680775,-0.018502929348730768,-0.01624028477981687,-0.005719496615300579,0.0,0.0,-0.0007446016381236209
2018-12-12,0.005419503653256719,0.010681909079468088,0.012036085185563872,0.010768528119307952,0.01723220540834025,0.02150227203703059,0.016348186168587686,-0.003477504890241234,0.0,0.011343051105300539,0.01703264334131971,0.004512453780597836,0.027826086956521667,0.0007790449785403109,0.036031952916389054,0.002787281146775067,0.0,0.0,-0.012561209282520802
2018-12-13,-0.00019993021172759473,-0.0012395789460114548,0.00033038063615054014,-0.00039245878367932807,0.0013513486421006249,0.009880198261795314,-0.0002475879435859252,-0.0017448200654307522,0.0,-0.0016734637387493256,0.0035293771626296877,0.0033920216045253415,-0.008460236886632777,-0.02272902605488414,0.004147205978114021,0.010940209577009696,0.0,0.0,-0.0008624946097455233
2018-12-14,-0.019086709597145535,-0.02456069304125197,-0.02889703511309394,-0.004696445656125037,-0.006288160508737262,-0.02023081876653343,-0.014108803107755419,0.001747869783701006,0.0,-0.018645868304453583,-0.006551251863707752,-0.031247231944734777,0.010238907849829282,0.0010354201265929674,-0.03325843549685825,-0.03199782745129143,0.0,0.0,0.0009711912479062335
2018-12-17,-0.02077348065074347,-0.02524618060210404,-0.01819422044666874,-0.010518319106662788,-0.009361118503075083,0.006177863427130337,-0.009289601322994168,0.0034896401308615044,0.0,-0.02453694231732717,-0.026863779353932915,-0.029614183952538564,-0.057432432432432456,-0.041454479630808505,-0.015140189104185131,-0.009306055794901624,0.0,0.0,-0.0002156947172742285
2018-12-18,8.640070272569744e-05,0.016456348050015723,-0.005976281795082805,-0.010571088250551863,-0.00767712361149564,-0.018200297968182566,0.006790883715164675,0.004781569224081794,0.0,0.011981871319612702,0.02475213603321036,0.01049657544055771,0.012544802867383575,0.0003320411693199521,0.030974179496537912,0.012992609302181712,0.0,0.0,-0.000269487885147468
2018-12-19,-0.015395714469955912,-0.02073007374424929,-0.01472397879486298,0.009594694261030101,0.003700499792100409,-0.0060396203593549025,-0.016607087620835737,0.00302833657797974,0.0,-0.005540872759178139,-0.07253235911089084,-0.002693028524272001,-0.04247787610619469,-0.015268475391777114,-0.015390909312830048,-0.03119184469192382,0.0,0.0,0.0004853599352923066
2018-12-20,-0.015772106302099798,-0.017490283601962586,-0.0083614394432725,-0.007981199955978902,-0.01681856273809601,-0.028365833594397927,0.007794276745005213,-0.0006469700237222709,0.0,-0.013294138734771477,0.001200757985561518,-0.02102417215343566,-0.06284658040665436,-0.034886652648296046,-0.023203517094271042,-0.025234582787976856,0.0,0.0,5.384283422205094e-05
2018-12-21,-0.02058822843532171,-0.02578414058641132,-0.01309650149201913,0.0013856423867748546,0.00018334566281419384,-0.011101617555702825,-0.006960588133221757,0.0,0.0,-0.029591539413094448,-0.06334330869610083,-0.032312016714565184,-0.015779092702169595,-0.067144006523566,-0.05445540221014744,-0.038895582105626714,0.0,0.0,-0.001185610347615107
2018-12-24,-0.02711225423437147,-0.022913527168343717,-0.01981453771873798,-0.005237188891678346,0.0,0.0,-0.00934583669764133,0.0,0.0,-0.0033893532418947103,-0.007122841307471206,-0.04173896560762136,0.038076152304609145,0.0085174469680811,-0.05077314034974301,-0.02587394472774307,0.0,0.0,0.0014028488964090702
2018-12-25,0.0,0.0,0.0,0.0,0.0,-0.05010610563562268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26,0.04959374256297622,0.05565868686013897,0.03653551809994049,0.0,0.0,0.008943549604829126,0.019916154041335732,-0.0004315925766076312,0.0,0.06478047149068211,0.08157339322220536,0.06830981789283808,0.04633204633204646,0.05837587935034816,0.08461601067607294,0.07042138425581812,0.0,0.0,0.0
2018-12-27,0.008562680803813727,0.004147687637702235,0.006262419707618427,-0.015151032755010396,-0.021079046508723942,0.038834596299565094,-0.0012847703595778581,0.00539723661485314,0.0,0.004252250366380439,0.0025339917851985305,0.006165534277528861,-0.01291512915129156,-0.001929156419421707,0.007490081661135184,-0.0064899659366906,0.0,0.0,-0.0005927043482947258
2018-12-28,-0.0012415825521053803,0.0031503733233659847,0.004328412436823914,0.022673743766400856,0.016739494038481517,-0.003130331816667109,0.009519001413108796,0.0,0.0,-0.006514205624620573,-0.009812719006460968,-0.007807909791615164,0.06728971962616836,-0.014584396415392664,0.001995461071455207,0.0005126829865165217,0.0,0.0,0.0002156566745741273
2018-12-31,0.008492484364786668,0.005164367152255878,0.008904765136032777,-0.0008761363231362118,0.0,0.0,-0.004587069763452911,0.0032209576980888333,0.0,-0.0014174133744419004,-0.015840848705124255,0.011754185838090958,-0.035026269702276736,0.01194718217021462,0.04522031235498303,0.009665171103115044,0.0,0.0,-0.0001617076326002609
2019-01-02,0.0012684966694007649,0.0022217531603376806,-0.011650521202954733,0.0009066596678328764,0.0,0.0,0.00255998105944788,0.005136986301369939,0.0,0.00988788361286419,0.035014090625191674,-0.0044304484363554275,0.05081669691470059,0.00211451982378863,0.0,0.0011410403387355217,0.0,0.0,0.000916491455065005
2019-01-03,-0.024756730111614167,-0.04987873445512869,-0.014109626909661666,-0.006162572955703438,-0.010671286305690142,0.0,-0.018130567629096705,0.012989778534923335,0.0,-0.028483987841101177,-0.02903882814911407,-0.03678805100613225,-0.01899827288428335,-0.04149816320552424,0.013225763831341775,-0.09960726697000932,0.0,0.0,0.0008618442313907959
2019-01-04,0.03433571429840443,0.04083111409531681,0.028804302293871986,0.021620527258654265,0.029509381315219185,-0.02262372256141476,0.03224950321800879,-0.011982341812066477,0.0,0.0537861574194165,0.04713824020273871,0.046509407258328306,0.04753521126760574,0.0870482962864143,0.09723449053534683,0.04268927676323364,0.0,0.0,-0.0015068344899993313
2019-01-07,0.007010434849805236,0.008476408082177977,0.0028173702635632125,-0.0038757422967535815,-0.002699082708052636,0.024384557688865716,0.0022675841981758538,-0.002553191489361728,0.0,-0.0021667361699272414,0.0007249438359901994,0.0012753829837708341,0.043697478991596705,0.007172381956419116,0.05971700299755023,-0.0022259268662145892,0.0,0.0,0.00032327259225639615
2019-01-08,0.009695285141339438,0.008891334011903451,0.010359977852891555,0.007443979023258551,0.007021284249705717,0.008237367200466528,0.0037708533083484763,-0.003199658703071706,0.0,0.007384956700480005,0.03245198046102171,0.007250670169756113,0.030595813204508993,-0.015750653353295507,0.01563389694468076,0.019063181616773894,0.0,0.0,-0.00026934268692568875
2019-01-09,0.004098045517469284,0.015629192808157333,0.00521383794947905,0.006558237052187943,0.005008297804699691,0.011038460344715118,0.01778093988132179,-0.0032099293815536223,0.0,-0.0015051798382853532,0.01192729258350722,0.014299512158248318,-0.018750000000000044,0.04434796447868683,-0.000967927094786325,0.01698160622097289,0.0,0.0,0.00037725680409606
2019-01-10,0.004518418921847234,0.004067556919904458,0.0029390702809986013,0.005255813784630359,0.001788130575421265,-0.012887794863792212,0.007135926227142653,-0.0019321597252039968,0.0,-0.004029253776082986,-0.00020799418173733653,-0.006425692617313072,-0.009554140127388644,0.010106756702147557,0.014689377210290067,0.0031962133621248334,0.0,0.0,-0.0004849154185971871
2019-01-11,-0.0001462979140943732,-0.003173185541554102,0.000172463910162568,-0.003557549057114251,-0.0018499481544215213,0.009715352781336062,-0.004886479375105779,0.003226500322649928,0.0,-0.012276602113526103,-0.0027738835528546835,-0.00772184437810397,0.009646302250803984,-0.02751555716936982,0.03982625466856082,-0.009817772621937726,0.0,0.0,-0.0009162939102189682
2019-01-14,-0.005257525420190867,-0.00941485593961966,-0.011203041870945785,-0.009135352146310671,-0.004840362604795367,0.0,-0.008347602585166758,-0.002358490566037763,0.0,-0.01182379770675479,0.011056995596863795,-0.007295846727904842,0.004777070063694211,0.05136078786991671,-0.01377408707336214,-0.015037123855791146,0.0,0.0,-0.0003776435249053245
2019-01-15,0.010721688854600231,0.017162457512563734,0.014118877096882976,0.005835156819839593,0.004212556146103941,0.009606715791629972,0.006932357224591845,0.0,0.0,0.031071499519683687,0.02448585201517206,0.029005464744198184,0.03645007923930277,0.03582985585849463,0.0651769474068784,0.020466646720226134,0.0,0.0,0.0008096497819447546
2019-01-16,0.0022219855538148092,0.000941092496980378,-0.0017188516030927081,-0.004684525743292145,0.0029888436803660046,-0.005474944315065566,0.012294180442595337,-0.0015044057597248806,0.0,0.003546346297997216,-0.009466290892238272,0.0035232641192408654,-0.13761467889908263,0.02285714285714291,-0.009164222486286566,0.012216539525842673,0.0,0.0,-0.0006471634681211036
2019-01-17,0.007591400273706306,0.006783071131727381,0.008264543611038455,-0.004050926342411998,-0.0025574619540255084,-0.0019801870589817305,0.004372033518107221,-0.0010761945759792946,0.0,0.008261148079570457,0.005151213474708705,0.007022395940358805,0.0177304964539009,-0.007448789571694592,0.005122476232001016,0.005937761132324804,0.0,0.0,0.0
2019-01-18,0.013183053048657412,0.01567611694898452,0.009562668835729093,0.019517462568978683,0.02136277124031105,0.012929972403274537,0.00483674514941046,-0.003447532859297553,0.0,0.007670415465556468,0.0117329060337239,0.01498299627787092,0.07665505226480818,0.003076953095684898,-0.03989353016850117,0.006159464542432547,0.0,0.0,-0.00021584286639331207
2019-01-21,0.0,0.0,0.0,0.000330108213534519,-0.003141979458829769,0.0025771597692907378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005936960276340386
2019-01-22,-0.014157306316348373,-0.021542189297851677,-0.007273293626809063,-0.009927437383742133,-0.003926318045039179,-0.004653621600554381,-0.017328297242067747,0.0060540540540541254,0.0,-0.02525812626101176,-0.0164621841857856,-0.01884692317300174,-0.04045307443365698,0.0010474262742052876,-0.041108822628566966,-0.022446164974527782,0.0,0.0,0.00010788068396339057
2019-01-23,0.002202912839790905,0.008323247227909558,0.0017039860299699061,-0.008476541112049873,-0.0002152936229282698,-0.00141538962150356,0.010286308046161485,-0.003008811519449872,0.0,0.004717264418838463,-0.02215900145616989,0.009746473481502038,0.010118043844856706,-0.021524700563721244,-0.00974908955899767,0.004044263460621034,0.0,0.0,-5.388058896504955e-05
2019-01-24,0.0013757255722175454,0.01151653767845251,-0.0076544879135052035,-0.003492656964485752,0.004556421657546883,-0.0009269740167553442,0.009697119735452953,0.005604656175900002,0.0,-0.0015525926567681037,0.010602903452469059,-0.004779258353058924,0.03005008347245397,0.013596081784235992,0.014534684758367833,-0.007926166503250398,0.0,0.0,0.0007551240153653715
2019-01-25,0.008488694197122282,0.01717666840354104,0.0011999568108618242,-0.001437132277460007,0.011812625844223712,0.009668688073350307,0.01320528586703773,-0.004715969989281921,0.0,0.01591392645317602,0.021806164413273432,0.009133600715650392,0.037277147487844386,0.014845524073372696,0.03483630130446036,0.03313691456356915,0.0,0.0,-0.0007545542333429189
2019-01-28,-0.007846827452202776,-0.013975205804188762,-0.009245015749151375,-0.009120028082828191,-0.008209927189242516,-0.005996109656704385,-0.010426642773957107,0.0,0.0,-0.01916610985587508,-0.010334836934931868,-0.01950169026252091,-0.009375000000000022,-0.010544278763559456,-0.007069912985768201,-0.009254518320097271,0.0,0.0,0.0007551240153653715
2019-01-29,-0.0014562467073728769,-0.009317461655407144,0.0057024093165507495,0.012864757116279879,0.0051477564561051015,0.0007574519347184339,0.001676364761034943,0.003876803790652694,0.0,-0.008840424443946948,-0.022241804962081724,-0.020365495174676118,0.014195583596214423,-0.005928652908067433,-0.020139456352982754,-0.010364792484289675,0.0,0.0,0.0
2019-01-30,0.015549260984848434,0.027354603238578967,0.00962196263339532,0.015759697616946733,0.002638426916109271,-0.005231233582122852,0.021754738666762252,0.00021454623471361955,0.0,0.026814565192126105,0.04320685147088077,0.03341757745621976,0.021772939346812015,0.030273243153308815,0.03575557985568101,0.06833478427613615,0.0,0.0,0.00016158239939723096
2019-01-31,0.0085973960122816,0.0001288191472599287,0.012593649731540424,0.0039327825882484735,-0.0007306287067584405,0.010553876327873413,0.008422864153765364,0.0068640068640069,0.0,0.0250766115002663,0.10816383603462087,-0.01833046511516412,0.016742770167427645,-0.007474199402988213,-0.003405166401630244,0.007201128111824939,0.0,0.0,0.0005388802359693745
2019-02-01,0.00089860985612078,0.004641325258751161,0.0023529685083025775,0.0073613186760335125,0.003700093134396676,0.000717279129898607,-0.007888605486546574,-0.005112910097997414,0.0,-0.005034168801715255,-0.005879146848891237,-0.01580011555242744,0.034431137724550975,0.01299379873740425,0.0010309455081001229,0.00048076391058304857,0.0,0.0,-0.0003770130003238892
2019-02-04,0.006776236658558865,0.01437279384793122,-0.0015091624093898082,0.0019799866975160896,-0.001866900584516773,0.004588085134656916,0.0016370870183124442,-0.00471092077087798,0.0,0.01985149583614665,0.02136257830222643,0.028799451430220557,0.0028943560057885787,0.010130449158857635,0.0338090033754479,0.028404838416857592,0.0,0.0,-0.00043098062666913073
2019-02-05,0.004708420383032763,0.00948829081810798,0.0,0.020372158769924598,0.015746268410074205,-0.001882816794239961,0.013775328832609679,0.003012048192771122,0.0,0.011643662102278185,0.011285104874446228,0.013996513291504531,0.015873015873015817,0.005771918942052423,0.012722724571329502,0.01710947933545537,0.0,0.0,0.0010781047865460192
2019-02-06,-0.0022244380717381107,0.001754418838803895,0.0016793777142722899,-0.0005990754393941922,-0.0007122894185517259,0.0014205857726867777,-0.013588147630769765,-0.00021450021450020174,0.0,-0.02684142991510774,-0.003914460062761083,-0.01109871397606721,0.22017045454545459,-0.028335704232526737,-0.010173958068485756,0.0003444556235012719,0.0,0.0,0.00010758129939802963
2019-02-07,-0.009357139928022673,-0.01544996427940415,-0.008717508140043462,-0.011083074112149371,-0.01929499338572871,-0.0058820012389800835,-0.010039748693590589,0.005792748337266618,0.0,-0.01481310518571255,-0.024106985039973328,-0.007167628097218159,-0.002328288707799664,-0.031450683605404595,-0.021238567130023145,-0.01893931618797806,0.0,0.0,0.0007537418301788446
2019-02-08,0.0006762010926870676,0.0020329531044054328,0.0023676217642873976,-0.0031577623055345505,-0.004805155883643275,-0.020148607178182343,-0.005660395354405434,0.0025597269624573205,0.0,-0.003321988631720507,0.005709802689331633,0.0037995249284781263,0.061843640606767725,0.02683135106591461,0.008296875851213636,0.0011751385497800193,0.0,0.0,0.000538035320531316
2019-02-11,0.0007091030928125797,0.0017752201505414344,-0.00421799825646374,0.00818812951172565,0.009564293148078384,0.0,-0.003320571232529046,-0.0034042553191488967,0.0,-4.570434250483757e-05,-0.009203424261000293,-0.003974448207697323,-0.012087912087912045,0.023086629340016263,-0.0052938860170405055,-0.005750943471089509,0.0,0.0,-0.0006452306699645804
2019-02-12,0.012890224506745485,0.014746921420666137,0.015079577323640736,0.0005610806336022733,0.007941563284881159,0.026116981171018683,0.008329360376636341,-0.0027754056362083723,0.0,0.024072825599101177,-0.004523795353559179,0.015581913310366069,-0.021134593993325845,0.019155419140270524,0.041188180218465265,0.008617238753944934,0.0,0.0,-0.0001614118153449029
2019-02-13,0.003023994731897073,0.0010602707060614058,-0.0008345047729252375,0.008089008454567503,0.00364181368016947,0.013433028060962693,-0.007080497165406374,-0.0014986084350245843,0.0,-0.0010790024750038096,-0.005877278484857751,-0.0007484904600614239,0.030681818181818032,0.02192785025277666,-0.022779709356947064,-0.004154958822183419,0.0,0.0,5.3812624441818e-05
2019-02-14,-0.002651641617818279,0.0016823018228979691,0.003508217808458225,0.0008622399688682503,-0.006154880379181438,-0.00022556860675726487,0.0019016567514058558,0.005145797598627766,0.0,0.0013480305975637208,-0.0007314560546096693,0.0008426982118787674,0.013230429988974501,0.023199123327252824,0.020752247855913453,0.0036433744374093635,0.0,0.0,0.0004304240206627341
2019-02-15,0.010878752906358091,0.006220120419514696,0.015315450254465457,0.005516214394886809,0.018409157629154738,-0.011309524510585311,-0.0014234856466215362,0.0004266211604095904,0.0,-0.007150070595983493,-0.008844141668389316,0.012347870008235562,-0.007616974972796564,0.011234486662847765,-0.006126972337179848,-0.002224935117669302,0.0,0.0,-0.00026887910224171474
2019-02-18,0.0,0.0,0.0,-0.0023768008258632234,0.0010921832626300532,0.01823958102373946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-19,0.0014987432818573954,0.0014834413014108705,-0.001967529326943329,-0.005582077013643549,-0.0016580817049284269,0.0009773954041665256,0.00784026926585657,0.001918976545842277,0.0,0.004408956938162678,-0.0012923507692308434,-0.00046202991884813915,0.01754385964912286,-0.015082177078314607,0.01415086185657044,0.0029927038684263163,0.0,0.0,5.374724269646691e-05
2019-02-20,0.001777110607472876,0.0011727983405034337,0.00016422442906738333,0.006880975827140867,0.006198683879312661,0.006048066350205605,0.005657726245040351,-0.0017024898914662634,0.0,-0.0042554800358735045,0.001663719339737968,-0.00519913467453903,-0.004310344827586077,0.010596137616872614,-0.005553738195737679,0.006435292801442172,0.0,0.0,-0.00032268131712287484
2019-02-21,-0.003526436662044663,0.00043161331081664756,-0.007720174297471738,-0.008466396697879963,0.0012916011440182729,0.0015276695480586078,-0.002109714251439798,-0.005542528245576661,0.0,-0.015110502118500069,-0.01550199945253461,0.02109206421574661,0.016233766233766378,0.004667536972636999,-0.008168717088508748,-0.005638476225291789,0.0,0.0,-0.00021536970103508413
2019-02-22,0.006411102372030353,0.013187872406712042,0.006124837691912521,0.0015626581679746288,0.0020988749281014574,-0.0018039641838509812,0.011040653704884829,0.004287245444801746,0.0,0.012215488440202815,0.011559648093711239,0.014258278530559831,0.03407880724174661,0.01797736283389817,0.016948169266470137,0.011165666043417621,0.0,0.0,0.0002691893782533761
2019-02-25,0.0012318623740310564,0.005291701081858724,0.003455183945450635,0.0007104584362374045,0.002892467890192485,0.004794317807224724,0.011152450832644822,-0.0019210245464247322,0.0,-0.0008735565661606159,0.016863277638293095,0.005586852303638201,0.04222451081359413,-0.012302400789702905,0.0024516969504948527,0.0072845859622179265,0.0,0.0,-5.375881181701736e-05
2019-02-26,-0.0007904570690784318,-0.00012096696743579827,-0.0006558940786025591,-0.00453806480157537,0.002838423654688782,-0.0036621609060496496,-0.0034467952409525937,0.0047048759623609104,0.0,0.005164936791095531,-0.002976491403732462,0.006900378224539372,-0.0039525691699603405,-0.0285273886221471,0.0029127998360825025,0.0005738238729946499,0.0,0.0,-0.0006458400255172636
2019-02-27,-0.0005440491976510531,-0.0012102619002739567,-0.004101735219785185,-0.006138902042816863,-0.0019913075847260986,0.004994041223490342,-0.008531204172887219,-0.008514261387824629,0.0,0.000825055371010297,-0.008042447814462728,-0.0016910750254317541,-0.02678571428571419,-0.0004825739065416057,-0.00575391400456482,0.0030976202602190916,0.0,0.0,-0.0012924071082391908
2019-02-28,-0.0028255084661056307,-0.007270110043257616,-0.0011531662009686139,-0.0045728274296907845,0.004718573005610738,-0.007948856835361062,-0.013023182484753093,-0.003005581794761736,0.0,0.0034675819453326984,-0.008353301496877408,-0.0012479128260521888,-0.0010193679918449883,-0.03351724827586211,-0.013145173383652176,-0.009835958109781773,0.0,0.0,-0.00010778604550831794
2019-03-01,0.006895320532289029,0.008543953937589333,0.011545453826089291,0.004523159867978022,0.004196178578413479,0.010171974182712207,0.0011781858966621872,-0.004521963824289377,0.0,0.01881379488909296,0.005140922981869078,0.0044630149206146275,0.0,-0.015270436815116528,-0.002178159695423232,0.010511068342440533,0.0,0.0,0.0006470556165305563
2019-03-04,-0.0038805582032795938,-0.0051435016066290196,-0.008315718595393373,0.003897688975185387,0.0015156604122659179,0.010153810268727526,0.0014120208515713273,0.004109885355829457,0.0,0.005968552800362348,0.031365516584702435,-0.0023993958520969194,0.012244897959183598,0.008913014492753613,-0.017575276718272304,0.005029574983292262,0.0,0.0,0.000431073507221269
2019-03-05,-0.0011315330914882793,-0.0013380141106800192,0.0011508739136785184,0.0068681319624743775,0.0030357128005080725,-0.004388213481038239,0.009870776804058456,0.00021542438604060798,0.0,0.012397612295275362,0.023241919795719657,-0.0049884822334206325,0.016129032258064502,0.031386986465186784,0.009286630915053218,-0.0018197263516067652,0.0,0.0,-0.0002154708153130347
2019-03-06,-0.006524098592784688,-0.005907902821840505,-0.011167593684614063,0.0017540577124897094,-0.0007574016045632792,-0.0059590852271643735,-0.005585309022680063,0.003230669825543764,0.0,-0.003588585403071387,0.007298844076224498,0.0004478391027140649,-0.02083333333333337,0.01058488117333356,0.014987290939451059,-0.005753965169918107,0.0,0.0,0.0009698276384606519
2019-03-07,-0.008125717367500784,-0.010599090875540007,-0.010297328774801717,-0.005336284324624629,-0.004758314169872047,-0.006519517346951997,-0.018488275953481015,0.006225848003434953,0.0,-0.012574867590747663,-0.019593009668802064,-0.012170145431783852,-0.03850050658561288,-0.03404080878034754,-0.019493282423734715,-0.011574647326680898,0.0,0.0,0.0005922058667351404
2019-03-08,-0.0021316891099282254,-0.0002478400028897987,0.00033571266890675133,-0.00744667098891072,-0.007631049836697712,-0.020061941791343907,-0.007153016953574287,0.0012801365478984916,0.0,-0.0008572579008083725,0.0027789332827135027,0.0010871011679607356,-0.0010537407797681642,0.0,-0.008508224472350112,0.0023769437432068496,0.0,0.0,-0.00032282530943972265
2019-03-11,0.014666042063348428,0.020687637830520744,0.008220061958234215,0.0037020246501269227,0.006346644651610722,0.004733728586094665,0.018731964373666532,-0.002343916471340246,0.0,0.02927381607674384,0.014563684626284656,0.020993539138053796,0.05063291139240511,0.0440862341889261,0.026487353664404578,0.03464208082978981,0.0,0.0,0.00037668837109183784
2019-03-12,0.0029533183111010164,0.005461451006480544,0.0049916817660284885,0.002888971014624264,-0.00014828231371988299,0.01792179876136868,0.005186185089672168,0.0053395984621955606,0.0,0.014832908800836098,-0.0008717905148920568,0.007001699681265849,-0.008032128514056214,-0.007037435043472096,-0.007217288380592213,0.011235378109770044,0.0,0.0,0.0
2019-03-13,0.006949583689534133,0.005069708538732565,0.011423830144061009,0.001118693335643739,0.005902026449915887,-0.009926167296385513,0.0011725859264068994,-0.0019120458891013214,0.0,0.0001005657097952195,0.008434138069266295,0.007745003866848066,0.0172064777327936,-0.012660820028062791,0.01386589427267193,0.0044220843046738345,0.0,0.0,-0.0006455621301776349
2019-03-14,-0.0008680225932099495,0.0004804202654093981,-0.0022917273661159365,0.003659585747902039,0.005590599610025615,-0.00015127602904430049,-0.005387774705942094,-0.004257130693912314,0.0,-0.006511159916537723,-0.018457617190333342,0.0007861157652078177,0.12238805970149236,-0.02264966120810996,-0.006616605463717673,0.011116498187015544,0.0,0.0,-0.0002153084409143302
2019-03-15,0.004984902901105981,0.012904417545048563,0.0065626845461230765,0.005970426640841575,0.013180626331230405,0.007696243138284986,0.014602201457637465,0.004702864471996637,0.0,-0.0009194786849525682,-0.02462244842948158,0.011519505151605935,-0.010638297872340385,0.01190814988918465,0.007357404683401736,0.013008305422419486,0.0,0.0,0.00010773124301333148
2019-03-18,0.0037059469240239284,0.002073960172716438,-0.001792909472132731,0.009808722924159463,0.0005492672816818089,0.006230540674898144,0.011141900315734699,-0.0006382978723403765,0.0,-0.00016881195361917456,-0.03319674137117101,0.014321235984765979,-0.01971326164874554,-0.019237621894507284,0.005477815109003359,0.01020846972085665,0.0,0.0,0.00021533161068032491
2019-03-19,-0.00013056153949719818,0.0037253947134456844,0.007348106636480445,0.003397605811248594,0.00621618427916526,-0.0008177345317240681,0.00045939350604551343,-0.002129018522461168,0.0,0.012319900931215377,0.006854901184926154,0.0006806115910311661,-0.02833638025594143,0.017028381370877144,-0.012821932022771598,-0.007924722263106476,0.0,0.0,0.00010769644779351495
2019-03-20,-0.002944353643434705,-0.002356638175910586,-0.004538808853181808,-0.004505734571272568,-0.010742187444998663,0.001950693483875554,0.0016060904898882455,0.0029869852784296658,0.0,0.020953409936924405,0.023952434439146852,-0.0011050679563762156,0.029162746942615225,0.016601843519565174,0.04582195787340959,0.008738642204430658,0.0,0.0,0.0004304703244821795
